# data/src_hist_blue_100
5049
300
385
360
414
438
466
516
519
560
588
560
643
663
695
711
758
767
849
850
851
932
928
1081
999
1164
1126
1181
1280
1265
1410
1367
1494
1501
1588
1625
1679
1807
1779
1868
1903
1992
1975
2240
2196
2250
2330
2396
2592
2527
2685
2728
2801
2846
2951
3034
3000
3199
3216
3315
3590
3611
3692
3888
3852
4000
4194
4131
4238
4347
4539
4723
4705
4855
4962
5071
5185
5389
5450
5467
5788
5723
5953
6003
6069
6274
6355
6521
6544
6783
6935
7038
7268
7290
7341
7535
7644
7806
8112
8044
8189
8354
8427
8396
8739
8616
8872
9199
9178
9303
9416
9721
9827
9751
9718
10041
10336
10524
10442
10543
10592
10854
10925
10951
11065
11141
11401
11362
11599
11815
11542
11894
11839
12133
12108
12079
12471
12352
12639
12408
12580
12654
12805
12882
12921
13009
13130
13308
13170
13357
13370
13361
13359
13522
13710
13883
13545
13665
13631
13788
13812
13683
13999
13877
13984
14017
14063
13936
13872
13782
13922
13731
13746
13963
13759
13698
13658
13659
13623
13494
13457
13586
13605
13423
13529
13203
13187
13259
13320
13230
12962
12772
12712
12781
12700
12723
12406
12464
12165
12036
11963
11844
11656
11648
11337
11171
11275
11203
10757
10713
10573
10655
10396
10180
10042
9750
9778
9445
9713
9114
9366
8993
8554
8580
8281
8314
7987
8073
7912
7433
7607
7162
7174
6861
6743
6449
6729
6332
5888
5958
5469
5593
5173
5280
5127
4557
4693
4228
4434
3912
4123
3929
3387
3659
3088
47822
